date,rain,precipitation,temperature_2m,wind_speed_10m,wind_gust_10m,location
2025-01-04 22:00:00+00:00,0.0,0.0,23.6,4.4456716,7.5599995,Klang
2025-01-04 23:00:00+00:00,0.0,0.0,23.5,4.3573384,9.0,Klang
2025-01-05 00:00:00+00:00,0.0,0.0,23.85,5.004518,9.36,Klang
2025-01-05 01:00:00+00:00,0.0,0.0,26.35,1.659518,9.0,Klang
2025-01-05 02:00:00+00:00,0.0,0.0,28.4,0.742159,9.0,Klang
2025-01-05 03:00:00+00:00,0.0,0.0,29.8,1.5379207,11.159999,Klang
2025-01-05 04:00:00+00:00,0.1,0.1,30.9,2.7416782,12.959999,Klang
2025-01-05 05:00:00+00:00,0.0,0.0,31.5,3.6179552,14.759999,Klang
2025-01-05 06:00:00+00:00,0.1,0.1,31.15,3.319036,14.759999,Klang
2025-01-05 07:00:00+00:00,4.9,4.9,29.85,6.601363,21.24,Klang
2025-01-05 08:00:00+00:00,0.1,0.1,30.3,0.742159,19.44,Klang
2025-01-05 09:00:00+00:00,4.7,4.7,27.95,4.452954,14.4,Klang
2025-01-05 10:00:00+00:00,0.1,0.1,27.15,8.581677,18.72,Klang
2025-01-05 11:00:00+00:00,0.0,0.0,26.65,3.710795,18.359999,Klang
2025-01-05 12:00:00+00:00,0.0,0.0,26.2,3.3043609,7.2,Klang
2025-01-05 13:00:00+00:00,0.4,0.4,26.2,8.805294,17.64,Klang
2025-01-05 14:00:00+00:00,7.1,7.1,24.25,3.148714,21.96,Klang
2025-01-05 15:00:00+00:00,0.3,0.3,24.35,1.8792552,7.2,Klang
2025-01-05 16:00:00+00:00,0.5,0.5,24.25,2.5071096,5.7599998,Klang
2025-01-05 17:00:00+00:00,0.3,0.3,24.55,6.0077944,10.08,Klang
2025-01-05 18:00:00+00:00,0.4,0.4,24.8,5.9399996,10.799999,Klang
2025-01-05 19:00:00+00:00,0.6,0.6,24.95,5.7204895,10.08,Klang
2025-01-05 20:00:00+00:00,1.7,1.7,24.7,3.0811036,7.92,Klang
2025-01-05 21:00:00+00:00,1.7,1.7,24.15,5.5887027,10.440001,Klang
2025-01-05 22:00:00+00:00,0.3,0.3,23.75,4.724786,10.799999,Klang
2025-01-05 23:00:00+00:00,2.0,2.0,23.55,4.8965297,10.799999,Klang
2025-01-06 00:00:00+00:00,1.6,1.6,23.7,1.8792552,8.28,Klang
2025-01-06 01:00:00+00:00,0.0,0.0,26.6,1.5484185,8.64,Klang
2025-01-06 02:00:00+00:00,0.1,0.1,28.05,4.4274144,15.119999,Klang
2025-01-06 03:00:00+00:00,0.4,0.4,28.95,5.6060677,20.519999,Klang
2025-01-06 04:00:00+00:00,0.4,0.4,29.6,5.8852015,21.599998,Klang
2025-01-06 05:00:00+00:00,0.5,0.5,30.05,6.320538,22.68,Klang
2025-01-06 06:00:00+00:00,2.8,2.8,29.0,7.7420926,23.759998,Klang
2025-01-06 07:00:00+00:00,11.1,11.1,27.15,3.244996,23.039999,Klang
2025-01-06 08:00:00+00:00,0.1,0.1,27.05,7.570707,18.359999,Klang
2025-01-06 09:00:00+00:00,0.0,0.0,27.15,8.827344,23.4,Klang
2025-01-06 10:00:00+00:00,0.0,0.0,27.0,5.6002855,21.24,Klang
2025-01-06 11:00:00+00:00,0.7,0.7,26.2,7.327127,15.119999,Klang
2025-01-06 12:00:00+00:00,2.1,2.1,25.45,5.2323985,13.32,Klang
2025-01-06 13:00:00+00:00,5.5,5.5,24.8,4.3498964,12.24,Klang
2025-01-06 14:00:00+00:00,7.2,7.2,23.85,5.257109,11.159999,Klang
2025-01-06 15:00:00+00:00,3.6,3.6,23.35,6.130579,12.24,Klang
2025-01-06 16:00:00+00:00,2.6,2.6,23.2,4.7521367,15.84,Klang
2025-01-06 17:00:00+00:00,1.3,1.3,22.7,7.8625183,15.4800005,Klang
2025-01-06 18:00:00+00:00,3.3,3.3,22.85,7.127636,16.199999,Klang
2025-01-06 19:00:00+00:00,0.6,0.6,22.8,4.7827187,12.959999,Klang
2025-01-06 20:00:00+00:00,0.3,0.3,22.75,8.626865,18.0,Klang
2025-01-06 21:00:00+00:00,0.5,0.5,22.65,6.156947,15.4800005,Klang
2025-01-06 22:00:00+00:00,0.7,0.7,22.5,5.920878,11.879999,Klang
2025-01-06 23:00:00+00:00,3.0,3.0,22.2,3.9966483,11.879999,Klang
2025-01-07 00:00:00+00:00,0.1,0.1,22.55,5.9427266,11.159999,Klang
2025-01-07 01:00:00+00:00,0.1,0.1,24.55,5.7515564,16.56,Klang
2025-01-07 02:00:00+00:00,0.0,0.0,24.3,8.513448,20.16,Klang
2025-01-07 03:00:00+00:00,3.3,3.3,24.85,6.8423676,21.599998,Klang
2025-01-07 04:00:00+00:00,0.1,0.1,25.3,6.2483597,18.0,Klang
2025-01-07 05:00:00+00:00,0.0,0.0,26.85,4.2671766,16.56,Klang
2025-01-07 06:00:00+00:00,0.0,0.0,28.1,2.2553935,15.4800005,Klang
2025-01-07 07:00:00+00:00,0.0,0.0,29.7,3.7799997,18.0,Klang
2025-01-07 08:00:00+00:00,0.1,0.1,30.05,1.0948973,18.72,Klang
2025-01-07 09:00:00+00:00,0.0,0.0,30.3,5.0142193,16.919998,Klang
2025-01-07 10:00:00+00:00,1.7,1.7,28.2,7.596341,19.08,Klang
2025-01-07 11:00:00+00:00,0.0,0.0,27.3,6.502461,17.28,Klang
2025-01-07 12:00:00+00:00,0.0,0.0,26.3,4.5820518,12.959999,Klang
2025-01-07 13:00:00+00:00,0.0,0.0,25.65,5.4477882,10.440001,Klang
2025-01-07 14:00:00+00:00,0.0,0.0,25.2,5.020677,11.159999,Klang
2025-01-07 15:00:00+00:00,0.0,0.0,25.1,7.42159,14.04,Klang
2025-01-07 16:00:00+00:00,0.0,0.0,24.85,4.5820518,14.04,Klang
2025-01-07 17:00:00+00:00,0.0,0.0,24.3,2.8174455,8.28,Klang
2025-01-07 18:00:00+00:00,0.0,0.0,24.35,4.3536186,7.2,Klang
2025-01-07 19:00:00+00:00,0.1,0.1,23.9,0.40249225,11.879999,Klang
2025-01-07 20:00:00+00:00,0.0,0.0,23.65,3.536439,7.2,Klang
2025-01-07 21:00:00+00:00,0.0,0.0,23.25,0.9,8.28,Klang
2025-01-07 22:00:00+00:00,0.0,0.0,23.5,2.7475805,5.7599998,Klang
2025-01-07 23:00:00+00:00,0.0,0.0,23.25,2.8116899,6.8399997,Klang
2025-01-08 00:00:00+00:00,0.0,0.0,23.65,2.8116899,6.8399997,Klang
2025-01-08 01:00:00+00:00,0.3,0.3,24.8,5.068846,15.84,Klang
2025-01-08 02:00:00+00:00,0.1,0.1,26.65,4.73506,14.759999,Klang
2025-01-08 03:00:00+00:00,0.0,0.0,28.75,3.6402748,15.84,Klang
2025-01-08 04:00:00+00:00,0.1,0.1,29.9,3.6402748,15.119999,Klang
2025-01-08 05:00:00+00:00,0.0,0.0,30.9,2.1674871,15.119999,Klang
2025-01-08 06:00:00+00:00,0.0,0.0,31.7,2.8856194,15.84,Klang
2025-01-08 07:00:00+00:00,0.1,0.1,32.25,1.5379207,15.119999,Klang
2025-01-08 08:00:00+00:00,1.4,1.4,29.3,9.9977,25.199999,Klang
2025-01-08 09:00:00+00:00,0.1,0.1,29.7,3.9966483,25.919998,Klang
2025-01-08 10:00:00+00:00,2.7,2.7,28.4,6.5248446,14.759999,Klang
2025-01-08 11:00:00+00:00,0.0,0.0,27.7,5.3939967,16.56,Klang
2025-01-08 12:00:00+00:00,0.0,0.0,27.05,2.5582807,10.440001,Klang
2025-01-08 13:00:00+00:00,2.2,2.2,24.85,10.390226,20.880001,Klang
2025-01-08 14:00:00+00:00,0.7,0.7,24.6,2.5455842,19.44,Klang
2025-01-08 15:00:00+00:00,0.6,0.6,24.35,0.6489992,6.12,Klang
2025-01-08 16:00:00+00:00,2.8,2.8,23.85,7.2,20.880001,Klang
2025-01-08 17:00:00+00:00,0.5,0.5,23.65,1.659518,12.24,Klang
2025-01-08 18:00:00+00:00,0.2,0.2,23.6,0.9,4.68,Klang
2025-01-08 19:00:00+00:00,0.0,0.0,23.8,4.186693,7.92,Klang
2025-01-08 20:00:00+00:00,0.1,0.1,23.65,0.71999997,7.5599995,Klang
2025-01-08 21:00:00+00:00,0.5,0.5,23.65,2.8460498,5.04,Klang
2025-01-08 22:00:00+00:00,0.2,0.2,23.45,1.8089776,5.04,Klang
2025-01-08 23:00:00+00:00,0.0,0.0,23.5,2.6758924,6.4799995,Klang
2025-01-09 00:00:00+00:00,0.0,0.0,23.7,4.846648,9.36,Klang
2025-01-09 01:00:00+00:00,0.0,0.0,24.95,1.8792552,9.72,Klang
2025-01-09 02:00:00+00:00,0.2,0.2,26.85,0.9178235,9.36,Klang
2025-01-09 03:00:00+00:00,0.0,0.0,28.25,1.659518,14.04,Klang
2025-01-09 04:00:00+00:00,0.2,0.2,29.1,1.8089776,11.5199995,Klang
2025-01-09 05:00:00+00:00,0.1,0.1,29.85,0.56920993,11.159999,Klang
2025-01-09 06:00:00+00:00,0.0,0.0,31.05,0.9693296,11.159999,Klang
2025-01-09 07:00:00+00:00,0.0,0.0,31.2,4.5891175,15.84,Klang
2025-01-09 08:00:00+00:00,0.0,0.0,30.9,6.162207,19.44,Klang
2025-01-09 09:00:00+00:00,0.4,0.4,30.25,6.7205353,22.319998,Klang
2025-01-09 10:00:00+00:00,0.1,0.1,29.0,9.741642,22.319998,Klang
2025-01-09 11:00:00+00:00,0.0,0.0,27.9,7.1208143,22.319998,Klang
2025-01-09 12:00:00+00:00,0.0,0.0,27.1,4.3498964,14.04,Klang
2025-01-09 13:00:00+00:00,0.1,0.1,26.7,5.8852015,14.759999,Klang
2025-01-09 14:00:00+00:00,0.0,0.0,26.5,3.8856654,10.799999,Klang
2025-01-09 15:00:00+00:00,0.3,0.3,24.6,11.119281,23.039999,Klang
2025-01-09 16:00:00+00:00,0.1,0.1,24.45,6.122647,22.319998,Klang
2025-01-09 17:00:00+00:00,0.0,0.0,24.1,3.710795,12.24,Klang
2025-01-09 18:00:00+00:00,0.0,0.0,24.0,3.2846913,7.2,Klang
2025-01-09 19:00:00+00:00,0.0,0.0,23.7,5.020677,9.36,Klang
2025-01-09 20:00:00+00:00,0.0,0.0,23.55,5.6492476,10.440001,Klang
2025-01-09 21:00:00+00:00,0.0,0.0,23.3,7.519175,13.679999,Klang
2025-01-09 22:00:00+00:00,0.0,0.0,23.35,7.386582,15.4800005,Klang
2025-01-09 23:00:00+00:00,0.0,0.0,23.4,5.0975285,13.679999,Klang
2025-01-10 00:00:00+00:00,0.0,0.0,23.65,5.020677,9.0,Klang
2025-01-10 01:00:00+00:00,0.1,0.1,26.3,2.0364676,8.28,Klang
2025-01-10 02:00:00+00:00,0.3,0.3,27.35,2.5455842,9.72,Klang
2025-01-10 03:00:00+00:00,0.1,0.1,28.2,3.964089,16.919998,Klang
2025-01-10 04:00:00+00:00,0.0,0.0,28.2,0.56920993,16.199999,Klang
2025-01-10 05:00:00+00:00,0.1,0.1,28.25,3.9966483,11.5199995,Klang
2025-01-10 06:00:00+00:00,0.8,0.8,28.3,8.709098,21.24,Klang
2025-01-10 07:00:00+00:00,1.1,1.1,26.75,8.2584505,22.319998,Klang
2025-01-10 08:00:00+00:00,0.4,0.4,25.65,6.361415,18.72,Klang
2025-01-10 09:00:00+00:00,0.0,0.0,26.25,3.0547013,14.759999,Klang
2025-01-10 10:00:00+00:00,0.0,0.0,26.55,3.8268526,10.440001,Klang
2025-01-10 11:00:00+00:00,0.1,0.1,25.7,4.8633323,10.08,Klang
2025-01-10 12:00:00+00:00,0.3,0.3,25.1,4.2366967,10.08,Klang
2025-01-10 13:00:00+00:00,1.5,1.5,23.7,5.0528407,22.319998,Klang
2025-01-10 14:00:00+00:00,2.7,2.7,23.5,3.8141315,9.0,Klang
2025-01-10 15:00:00+00:00,2.8,2.8,23.05,7.001514,17.64,Klang
2025-01-10 16:00:00+00:00,3.8,3.8,22.95,7.344794,18.72,Klang
2025-01-10 17:00:00+00:00,1.9,1.9,22.8,6.21717,19.44,Klang
2025-01-10 18:00:00+00:00,0.3,0.3,22.8,4.2366967,18.72,Klang
2025-01-10 19:00:00+00:00,0.4,0.4,22.7,2.0523157,13.32,Klang
2025-01-10 20:00:00+00:00,0.2,0.2,22.65,1.2979984,13.32,Klang
2025-01-10 21:00:00+00:00,0.0,0.0,22.45,2.0991426,4.68,Klang
2025-01-10 22:00:00+00:00,0.3,0.3,22.45,2.1674871,5.7599998,Klang
2025-01-10 23:00:00+00:00,0.4,0.4,22.55,3.6179552,6.8399997,Klang
2025-01-11 00:00:00+00:00,0.1,0.1,22.7,1.7076298,6.8399997,Klang
2025-01-11 01:00:00+00:00,0.0,0.0,23.95,3.964089,9.72,Klang
2025-01-11 02:00:00+00:00,0.3,0.3,25.2,5.904439,14.04,Klang
2025-01-11 03:00:00+00:00,0.2,0.2,25.6,5.9427266,15.4800005,Klang
2025-01-11 04:00:00+00:00,0.0,0.0,26.25,4.802999,14.4,Klang
2025-01-11 05:00:00+00:00,0.5,0.5,26.05,2.0523157,12.959999,Klang
2025-01-11 06:00:00+00:00,1.1,1.1,25.1,4.1556225,10.799999,Klang
2025-01-11 07:00:00+00:00,1.1,1.1,24.65,6.9247384,15.119999,Klang
2025-01-11 08:00:00+00:00,0.5,0.5,24.9,7.386582,18.359999,Klang
2025-01-11 09:00:00+00:00,0.2,0.2,25.5,7.1321807,19.44,Klang
2025-01-11 10:00:00+00:00,0.1,0.1,25.6,5.195113,18.0,Klang
2025-01-11 11:00:00+00:00,0.0,0.0,25.25,2.4014995,12.599999,Klang
2025-01-11 12:00:00+00:00,0.1,0.1,24.75,1.6199999,4.68,Klang
2025-01-11 13:00:00+00:00,1.8,1.8,24.6,3.381893,14.4,Klang
2025-01-11 14:00:00+00:00,0.3,0.3,24.3,3.9966488,7.92,Klang
2025-01-11 15:00:00+00:00,0.2,0.2,24.1,3.143565,7.5599995,Klang
2025-01-11 16:00:00+00:00,0.5,0.5,23.9,1.7076298,6.12,Klang
2025-01-11 17:00:00+00:00,0.7,0.7,23.7,3.6,6.8399997,Klang
2025-01-11 18:00:00+00:00,0.3,0.3,23.6,3.7585104,7.2,Klang
2025-01-11 19:00:00+00:00,0.2,0.2,23.55,2.6758924,7.2,Klang
2025-01-11 20:00:00+00:00,0.2,0.2,23.35,1.9469976,5.04,Klang
2025-01-11 21:00:00+00:00,0.6,0.6,23.2,2.6208394,17.64,Klang
2025-01-11 22:00:00+00:00,0.1,0.1,23.3,1.3708391,5.3999996,Klang
2025-01-11 23:00:00+00:00,0.0,0.0,23.45,1.609969,2.16,Klang
2025-01-12 00:00:00+00:00,0.1,0.1,23.35,3.4623692,6.4799995,Klang
2025-01-12 01:00:00+00:00,0.0,0.0,25.15,1.659518,15.119999,Klang
2025-01-12 02:00:00+00:00,0.0,0.0,26.25,2.4482646,19.08,Klang
2025-01-12 03:00:00+00:00,0.1,0.1,27.0,4.846648,18.72,Klang
2025-01-12 04:00:00+00:00,0.0,0.0,27.65,4.5820518,24.119999,Klang
2025-01-12 05:00:00+00:00,0.4,0.4,27.5,6.889557,28.8,Klang
2025-01-12 06:00:00+00:00,0.2,0.2,27.25,7.519175,31.319998,Klang
2025-01-12 07:00:00+00:00,0.0,0.0,28.75,6.156947,29.519999,Klang
2025-01-12 08:00:00+00:00,0.1,0.1,28.3,6.522361,25.56,Klang
2025-01-12 09:00:00+00:00,3.1,3.1,27.3,5.7431,20.880001,Klang
2025-01-12 10:00:00+00:00,2.4,2.4,25.45,4.5,15.84,Klang
2025-01-12 11:00:00+00:00,0.1,0.1,24.95,4.7928696,13.32,Klang
2025-01-12 12:00:00+00:00,1.2,1.2,24.35,3.8647635,14.4,Klang
2025-01-12 13:00:00+00:00,1.3,1.3,24.8,6.1226463,12.599999,Klang
2025-01-12 14:00:00+00:00,0.0,0.0,24.8,2.4482648,10.08,Klang
2025-01-12 15:00:00+00:00,0.2,0.2,24.7,1.835647,4.32,Klang
2025-01-12 16:00:00+00:00,0.0,0.0,24.6,2.0523157,5.7599998,Klang
2025-01-12 17:00:00+00:00,0.2,0.2,24.5,2.0991426,10.799999,Klang
2025-01-12 18:00:00+00:00,0.3,0.3,24.3,4.1085763,12.599999,Klang
2025-01-12 19:00:00+00:00,0.5,0.5,24.2,2.8460495,15.4800005,Klang
2025-01-12 20:00:00+00:00,0.0,0.0,24.05,3.5455887,6.4799995,Klang
2025-01-12 21:00:00+00:00,0.1,0.1,23.95,3.6179552,7.2,Klang
2025-01-12 22:00:00+00:00,0.0,0.0,23.65,2.1749482,6.4799995,Klang
2025-01-12 23:00:00+00:00,0.0,0.0,23.4,1.8,3.96,Klang
2025-01-13 00:00:00+00:00,0.0,0.0,23.6,3.244996,5.7599998,Klang
2025-01-13 01:00:00+00:00,0.7,0.7,24.85,2.7943513,20.880001,Klang
2025-01-13 02:00:00+00:00,0.2,0.2,25.6,4.1046314,26.64,Klang
2025-01-13 03:00:00+00:00,1.6,1.6,26.9,2.97953,27.0,Klang
2025-01-13 04:00:00+00:00,2.2,2.2,26.95,5.0688457,26.28,Klang
2025-01-13 05:00:00+00:00,0.2,0.2,27.65,5.2939587,31.319998,Klang
2025-01-13 06:00:00+00:00,0.1,0.1,28.0,3.0652893,16.56,Klang
2025-01-13 07:00:00+00:00,0.2,0.2,28.05,3.01735,13.32,Klang
2025-01-13 08:00:00+00:00,0.2,0.2,28.4,3.6,21.24,Klang
2025-01-13 09:00:00+00:00,4.4,4.4,28.05,6.1094027,23.039999,Klang
2025-01-13 10:00:00+00:00,0.1,0.1,26.75,8.338489,18.359999,Klang
2025-01-13 11:00:00+00:00,0.1,0.1,26.15,7.1208143,18.0,Klang
2025-01-13 12:00:00+00:00,0.1,0.1,25.55,4.32,15.119999,Klang
2025-01-13 13:00:00+00:00,0.1,0.1,25.9,1.9469976,5.7599998,Klang
2025-01-13 14:00:00+00:00,0.0,0.0,25.7,3.143565,6.12,Klang
2025-01-13 15:00:00+00:00,0.2,0.2,25.25,4.379589,13.32,Klang
2025-01-13 16:00:00+00:00,0.6,0.6,24.55,4.613762,14.04,Klang
2025-01-13 17:00:00+00:00,0.0,0.0,24.45,2.0124612,9.72,Klang
2025-01-13 18:00:00+00:00,0.0,0.0,23.95,1.7076298,3.96,Klang
2025-01-13 19:00:00+00:00,0.0,0.0,23.65,0.40249225,3.2399998,Klang
2025-01-13 20:00:00+00:00,0.0,0.0,23.5,1.8089776,4.68,Klang
2025-01-13 21:00:00+00:00,0.0,0.0,23.15,2.0124612,5.3999996,Klang
2025-01-13 22:00:00+00:00,0.0,0.0,23.05,0.5091169,3.6,Klang
2025-01-13 23:00:00+00:00,0.0,0.0,23.0,2.8174455,5.04,Klang
2025-01-14 00:00:00+00:00,0.0,0.0,23.65,4.73506,7.92,Klang
2025-01-14 01:00:00+00:00,0.0,0.0,26.15,3.7971036,11.5199995,Klang
2025-01-14 02:00:00+00:00,0.0,0.0,27.95,2.52,11.159999,Klang
2025-01-14 03:00:00+00:00,0.0,0.0,29.2,3.4199998,18.72,Klang
2025-01-14 04:00:00+00:00,0.0,0.0,30.2,2.3469126,19.44,Klang
2025-01-14 05:00:00+00:00,0.0,0.0,31.1,2.97953,21.24,Klang
2025-01-14 06:00:00+00:00,0.0,0.0,31.6,2.1674871,21.96,Klang
2025-01-14 07:00:00+00:00,2.8,2.8,29.65,8.373386,24.119999,Klang
2025-01-14 08:00:00+00:00,8.0,8.0,26.7,5.0975285,28.8,Klang
2025-01-14 09:00:00+00:00,3.2,3.2,27.2,7.5363917,19.8,Klang
2025-01-14 10:00:00+00:00,10.6,10.6,25.5,7.16617,17.64,Klang
2025-01-14 11:00:00+00:00,0.1,0.1,25.3,5.402999,15.84,Klang
2025-01-14 12:00:00+00:00,1.5,1.5,24.0,4.7827187,13.32,Klang
2025-01-14 13:00:00+00:00,0.1,0.1,24.95,7.186487,19.44,Klang
2025-01-14 14:00:00+00:00,0.1,0.1,24.5,4.6800003,18.72,Klang
2025-01-14 15:00:00+00:00,0.0,0.0,24.3,4.5891175,9.36,Klang
2025-01-14 16:00:00+00:00,0.8,0.8,23.8,8.383054,23.039999,Klang
2025-01-14 17:00:00+00:00,0.5,0.5,23.7,0.9,19.44,Klang
2025-01-14 18:00:00+00:00,0.0,0.0,23.45,2.226477,5.04,Klang
2025-01-14 19:00:00+00:00,0.1,0.1,23.35,4.0449967,10.08,Klang
2025-01-14 20:00:00+00:00,0.2,0.2,23.55,1.6299692,8.64,Klang
2025-01-14 21:00:00+00:00,0.1,0.1,23.35,0.56920993,3.96,Klang
2025-01-14 22:00:00+00:00,0.0,0.0,23.05,5.6835546,10.08,Klang
2025-01-14 23:00:00+00:00,0.0,0.0,22.7,2.8001428,11.159999,Klang
2025-01-15 00:00:00+00:00,0.0,0.0,23.2,4.471107,8.64,Klang
2025-01-15 01:00:00+00:00,0.0,0.0,25.9,3.4949677,11.5199995,Klang
2025-01-15 02:00:00+00:00,0.0,0.0,27.65,2.1674871,11.879999,Klang
2025-01-15 03:00:00+00:00,0.0,0.0,28.9,2.6999998,16.919998,Klang
2025-01-15 04:00:00+00:00,0.0,0.0,29.9,2.1749482,17.28,Klang
2025-01-15 05:00:00+00:00,0.0,0.0,30.5,2.4216523,14.759999,Klang
2025-01-15 06:00:00+00:00,0.0,0.0,31.0,5.6002855,18.359999,Klang
2025-01-15 07:00:00+00:00,0.1,0.1,29.95,11.734564,28.8,Klang
2025-01-15 08:00:00+00:00,0.8,0.8,27.95,5.95906,29.519999,Klang
2025-01-15 09:00:00+00:00,0.2,0.2,27.5,5.4119864,16.199999,Klang
2025-01-15 10:00:00+00:00,8.1,8.1,25.0,3.7064266,15.84,Klang
2025-01-15 11:00:00+00:00,2.8,2.8,24.45,4.1125174,11.879999,Klang
2025-01-15 12:00:00+00:00,3.2,3.2,24.0,4.5322843,11.159999,Klang
2025-01-15 13:00:00+00:00,1.9,1.9,24.85,6.2613096,13.679999,Klang
2025-01-15 14:00:00+00:00,0.1,0.1,24.75,3.9312592,11.5199995,Klang
2025-01-15 15:00:00+00:00,1.9,1.9,24.15,7.519175,18.72,Klang
2025-01-15 16:00:00+00:00,0.3,0.3,23.9,5.5916004,18.72,Klang
2025-01-15 17:00:00+00:00,0.5,0.5,23.75,6.248359,14.04,Klang
2025-01-15 18:00:00+00:00,1.2,1.2,23.4,8.461914,22.319998,Klang
2025-01-15 19:00:00+00:00,0.1,0.1,23.35,4.14,15.119999,Klang
2025-01-15 20:00:00+00:00,0.1,0.1,23.3,7.10031,13.679999,Klang
2025-01-15 21:00:00+00:00,0.0,0.0,23.1,3.2048087,12.959999,Klang
2025-01-15 22:00:00+00:00,0.0,0.0,23.0,0.56920993,6.8399997,Klang
2025-01-15 23:00:00+00:00,0.0,0.0,22.9,2.0523157,2.52,Klang
2025-01-16 00:00:00+00:00,0.0,0.0,23.25,5.154415,9.0,Klang
2025-01-16 01:00:00+00:00,0.2,0.2,24.65,3.4576871,7.92,Klang
2025-01-16 02:00:00+00:00,0.0,0.0,27.0,5.5450516,16.56,Klang
2025-01-16 03:00:00+00:00,0.1,0.1,28.4,4.5,22.319998,Klang
2025-01-16 04:00:00+00:00,0.2,0.2,29.5,4.278551,21.599998,Klang
2025-01-16 05:00:00+00:00,0.2,0.2,29.9,6.5024605,25.56,Klang
2025-01-16 06:00:00+00:00,0.1,0.1,30.85,6.2145634,26.28,Klang
2025-01-16 07:00:00+00:00,6.6,6.6,29.15,8.3520775,26.64,Klang
2025-01-16 08:00:00+00:00,5.2,5.2,25.7,10.464797,38.16,Klang
2025-01-16 09:00:00+00:00,0.2,0.2,26.95,5.5916004,24.48,Klang
2025-01-16 10:00:00+00:00,0.1,0.1,26.55,4.14,18.72,Klang
2025-01-16 11:00:00+00:00,0.0,0.0,26.35,1.9134263,11.879999,Klang
2025-01-16 12:00:00+00:00,0.1,0.1,25.85,2.7534704,6.12,Klang
2025-01-16 13:00:00+00:00,6.1,6.1,25.1,3.7842832,15.4800005,Klang
2025-01-16 14:00:00+00:00,7.7,7.7,24.85,4.669604,12.24,Klang
2025-01-16 15:00:00+00:00,1.7,1.7,24.65,4.68,16.199999,Klang
2025-01-16 16:00:00+00:00,0.5,0.5,24.5,0.25455844,16.199999,Klang
2025-01-16 17:00:00+00:00,0.1,0.1,24.2,4.1046314,8.28,Klang
2025-01-16 18:00:00+00:00,0.0,0.0,23.9,1.9386592,8.64,Klang
2025-01-16 19:00:00+00:00,0.0,0.0,23.8,1.4058449,3.96,Klang
2025-01-16 20:00:00+00:00,0.0,0.0,23.75,2.1068459,5.3999996,Klang
2025-01-16 21:00:00+00:00,0.0,0.0,23.2,2.3469126,5.3999996,Klang
2025-01-16 22:00:00+00:00,0.0,0.0,23.1,0.56920993,4.68,Klang
2025-01-16 23:00:00+00:00,0.0,0.0,22.75,1.0495713,1.8,Klang
2025-01-17 00:00:00+00:00,0.0,0.0,23.4,2.7416782,5.3999996,Klang
2025-01-17 01:00:00+00:00,0.0,0.0,25.55,1.6299692,9.36,Klang
2025-01-17 02:00:00+00:00,0.1,0.1,27.3,1.2074767,16.56,Klang
2025-01-17 03:00:00+00:00,0.1,0.1,28.85,2.0124612,11.879999,Klang
2025-01-17 04:00:00+00:00,0.2,0.2,29.7,1.08,12.599999,Klang
2025-01-17 05:00:00+00:00,0.0,0.0,30.2,0.9,18.72,Klang
2025-01-17 06:00:00+00:00,0.0,0.0,30.7,1.1384199,18.0,Klang
2025-01-17 07:00:00+00:00,0.0,0.0,31.7,4.5,18.0,Klang
2025-01-17 08:00:00+00:00,13.2,13.2,26.65,9.867218,25.56,Klang
2025-01-17 09:00:00+00:00,6.3,6.3,26.0,8.39078,23.039999,Klang
2025-01-17 10:00:00+00:00,0.2,0.2,26.35,3.4388947,19.08,Klang
2025-01-17 11:00:00+00:00,0.3,0.3,26.1,1.659518,11.879999,Klang
2025-01-17 12:00:00+00:00,0.0,0.0,25.5,3.710795,7.2,Klang
2025-01-17 13:00:00+00:00,0.5,0.5,25.1,2.3469126,7.2,Klang
2025-01-17 14:00:00+00:00,0.1,0.1,25.05,1.2074767,5.3999996,Klang
2025-01-17 15:00:00+00:00,0.0,0.0,24.7,0.40249225,3.6,Klang
2025-01-17 16:00:00+00:00,0.0,0.0,24.8,0.17999999,1.8,Klang
2025-01-17 17:00:00+00:00,0.1,0.1,24.65,2.3469126,4.68,Klang
2025-01-17 18:00:00+00:00,0.4,0.4,24.35,0.25455844,9.0,Klang
2025-01-17 19:00:00+00:00,0.0,0.0,24.0,1.4512063,3.2399998,Klang
2025-01-17 20:00:00+00:00,0.0,0.0,23.95,1.9386592,4.32,Klang
2025-01-17 21:00:00+00:00,0.0,0.0,24.0,1.4512063,4.68,Klang
2025-01-17 22:00:00+00:00,0.0,0.0,24.0,1.3104197,3.6,Klang
2025-01-17 23:00:00+00:00,0.0,0.0,23.8,1.2979984,4.32,Klang
2025-01-18 00:00:00+00:00,0.0,0.0,24.1,0.742159,2.8799999,Klang
2025-01-18 01:00:00+00:00,0.2,0.2,25.2,4.278551,10.440001,Klang
2025-01-18 02:00:00+00:00,0.4,0.4,26.1,2.7943513,16.56,Klang
2025-01-18 03:00:00+00:00,0.4,0.4,26.15,2.9301877,17.28,Klang
2025-01-18 04:00:00+00:00,0.3,0.3,26.75,3.1072817,17.28,Klang
2025-01-18 05:00:00+00:00,0.3,0.3,29.35,3.244996,20.16,Klang
2025-01-18 06:00:00+00:00,17.5,17.5,27.6,11.144021,26.28,Klang
2025-01-18 07:00:00+00:00,4.0,4.0,25.65,8.209263,30.239998,Klang
2025-01-18 08:00:00+00:00,0.6,0.6,26.55,5.068846,18.72,Klang
